SampleNumber ,UNIXTimestamp,HeartRate,BloodOxygen,BodyTemp
70961,1.62E+12,52,0,35
70962,1.62E+12,52,0,35
70963,1.62E+12,52,0,35
70964,1.62E+12,52,0,35
70965,1.62E+12,52,0,35
70966,1.62E+12,52,0,35
70967,1.62E+12,52,0,35
70968,1.62E+12,52,0,35
70969,1.62E+12,52,0,35
70970,1.62E+12,52,0,35
70971,1.62E+12,52,0,35
70972,1.62E+12,52,0,35
70973,1.62E+12,52,0,35
70974,1.62E+12,52,0,35
70975,1.62E+12,52,0,35
70976,1.62E+12,52,0,35
70977,1.62E+12,52,0,35
70978,1.62E+12,52,0,35
70979,1.62E+12,52,0,35
70980,1.62E+12,52,0,35
70981,1.62E+12,52,0,35
70982,1.62E+12,52,0,35
70983,1.62E+12,52,0,35
70984,1.62E+12,52,0,35
70985,1.62E+12,52,0,35
70986,1.62E+12,52,0,35
70987,1.62E+12,52,0,35
70988,1.62E+12,52,0,35
70989,1.62E+12,52,0,35
70990,1.62E+12,52,0,35
70991,1.62E+12,52,0,35
70992,1.62E+12,52,0,35
70993,1.62E+12,52,0,35
70994,1.62E+12,52,0,35
70995,1.62E+12,52,0,35
70996,1.62E+12,52,0,35
70997,1.62E+12,52,0,35
70998,1.62E+12,52,0,35
70999,1.62E+12,52,0,35
71000,1.62E+12,52,0,35
71001,1.62E+12,52,0,35
71002,1.62E+12,52,0,35
71003,1.62E+12,52,0,35
71004,1.62E+12,52,0,35
71005,1.62E+12,52,0,35
71006,1.62E+12,52,0,35
71007,1.62E+12,52,0,35
71008,1.62E+12,52,0,35
71009,1.62E+12,52,0,35
71010,1.62E+12,52,0,35
71011,1.62E+12,52,0,35
71012,1.62E+12,52,0,35
71013,1.62E+12,52,0,35
71014,1.62E+12,52,0,35
71015,1.62E+12,52,0,35
71016,1.62E+12,52,0,35
71017,1.62E+12,52,0,35
71018,1.62E+12,52,0,35
71019,1.62E+12,52,0,35
71020,1.62E+12,52,0,35
71021,1.62E+12,52,0,35
71022,1.62E+12,52,0,35
71023,1.62E+12,52,0,35
71024,1.62E+12,52,0,35
71025,1.62E+12,52,0,35
71026,1.62E+12,52,0,35
71027,1.62E+12,52,0,35
71028,1.62E+12,52,0,35
71029,1.62E+12,52,0,35
71030,1.62E+12,52,0,35
71031,1.62E+12,52,0,35
71032,1.62E+12,52,0,35
71033,1.62E+12,52,0,35
71034,1.62E+12,52,0,35
71035,1.62E+12,52,0,35
71036,1.62E+12,52,0,35
71037,1.62E+12,52,0,35
71038,1.62E+12,52,0,35
71039,1.62E+12,52,0,35
71040,1.62E+12,52,0,35
71041,1.62E+12,52,0,35
71042,1.62E+12,52,0,35
71043,1.62E+12,52,0,35
71044,1.62E+12,52,0,35
71045,1.62E+12,52,0,35
71046,1.62E+12,52,0,35
71047,1.62E+12,52,0,35
71048,1.62E+12,52,0,35
71049,1.62E+12,52,0,35
71050,1.62E+12,52,0,35
71051,1.62E+12,52,0,35
71052,1.62E+12,52,0,35
71053,1.62E+12,52,0,35
71054,1.62E+12,52,0,35
71055,1.62E+12,52,0,35
71056,1.62E+12,52,0,35
71057,1.62E+12,52,0,35
71058,1.62E+12,52,0,35
71059,1.62E+12,52,0,35
71060,1.62E+12,52,0,35
71061,1.62E+12,52,0,35
71062,1.62E+12,52,0,35
71063,1.62E+12,52,0,35
71064,1.62E+12,52,0,35
71065,1.62E+12,52,0,35
71066,1.62E+12,52,0,35
71067,1.62E+12,52,0,35
71068,1.62E+12,52,0,35
71069,1.62E+12,52,0,35
71070,1.62E+12,52,0,35
71071,1.62E+12,52,0,35
71072,1.62E+12,52,0,35
71073,1.62E+12,52,0,35
71074,1.62E+12,52,0,35
71075,1.62E+12,52,0,35
71076,1.62E+12,52,0,35
71077,1.62E+12,52,0,35
71078,1.62E+12,52,0,35
71079,1.62E+12,52,0,35
71080,1.62E+12,52,0,35
71081,1.62E+12,52,0,35
71082,1.62E+12,52,0,35
71083,1.62E+12,52,0,35
71084,1.62E+12,52,0,35
71085,1.62E+12,52,0,35
71086,1.62E+12,52,0,35
71087,1.62E+12,52,0,35
71088,1.62E+12,52,0,35
71089,1.62E+12,52,0,35
71090,1.62E+12,52,0,35
71091,1.62E+12,52,0,35
71092,1.62E+12,52,0,35
71093,1.62E+12,52,0,35
71094,1.62E+12,52,0,35
71095,1.62E+12,52,0,35
71096,1.62E+12,52,0,35
71097,1.62E+12,52,0,35
71098,1.62E+12,52,0,35
71099,1.62E+12,52,0,35
71100,1.62E+12,52,0,35
71101,1.62E+12,52,0,35
71102,1.62E+12,52,0,35
71103,1.62E+12,52,0,35
71104,1.62E+12,52,0,35
71105,1.62E+12,52,0,35
71106,1.62E+12,52,0,35
71107,1.62E+12,52,0,35
71108,1.62E+12,52,0,35
71109,1.62E+12,52,0,35
71110,1.62E+12,52,0,35
71111,1.62E+12,52,0,35
71112,1.62E+12,52,0,35
71113,1.62E+12,52,0,35
71114,1.62E+12,52,0,35
71115,1.62E+12,52,0,35
71116,1.62E+12,52,0,35
71117,1.62E+12,52,0,35
71118,1.62E+12,52,0,35
71119,1.62E+12,52,0,35
71120,1.62E+12,52,0,35
71121,1.62E+12,52,0,35
71122,1.62E+12,52,0,35
71123,1.62E+12,52,0,35
71124,1.62E+12,52,0,35
71125,1.62E+12,52,0,35
71126,1.62E+12,52,0,35
71127,1.62E+12,52,0,35
71128,1.62E+12,52,0,35
71129,1.62E+12,52,0,35
71130,1.62E+12,52,0,35
71131,1.62E+12,52,0,35
71132,1.62E+12,52,0,35
71133,1.62E+12,52,0,35
71134,1.62E+12,52,0,35
71135,1.62E+12,52,0,35
71136,1.62E+12,52,0,35
71137,1.62E+12,52,0,35
71138,1.62E+12,52,0,35
71139,1.62E+12,52,0,35
71140,1.62E+12,52,0,35
71141,1.62E+12,52,0,35
71142,1.62E+12,52,0,35
71143,1.62E+12,52,0,35
71144,1.62E+12,52,0,35
71145,1.62E+12,52,0,35
71146,1.62E+12,52,0,35
71147,1.62E+12,52,0,35
71148,1.62E+12,52,0,35
71149,1.62E+12,52,0,35
71150,1.62E+12,52,0,35
71151,1.62E+12,52,0,35
71152,1.62E+12,52,0,35
71153,1.62E+12,52,0,35
71154,1.62E+12,52,0,35
71155,1.62E+12,52,0,35
71156,1.62E+12,52,0,35
71157,1.62E+12,52,0,35
71158,1.62E+12,52,0,35
71159,1.62E+12,52,0,35
71160,1.62E+12,52,0,35
71161,1.62E+12,52,0,35
71162,1.62E+12,52,0,35
71163,1.62E+12,52,0,35
71164,1.62E+12,52,0,35
71165,1.62E+12,52,0,35
71166,1.62E+12,52,0,35
71167,1.62E+12,52,0,35
71168,1.62E+12,52,0,35
71169,1.62E+12,52,0,35
71170,1.62E+12,52,0,35
71171,1.62E+12,52,0,35
71172,1.62E+12,52,0,35
71173,1.62E+12,52,0,35
71174,1.62E+12,52,0,35
71175,1.62E+12,52,0,35
71176,1.62E+12,52,0,35
71177,1.62E+12,52,0,35
71178,1.62E+12,52,0,35
71179,1.62E+12,52,0,35
71180,1.62E+12,52,0,35
71181,1.62E+12,52,0,35
71182,1.62E+12,52,0,35
71183,1.62E+12,52,0,35
71184,1.62E+12,52,0,35
71185,1.62E+12,52,0,35
71186,1.62E+12,52,0,35
71187,1.62E+12,52,0,35
71188,1.62E+12,52,0,35
71189,1.62E+12,52,0,35
71190,1.62E+12,52,0,35
71191,1.62E+12,52,0,35
71192,1.62E+12,52,0,35
71193,1.62E+12,52,0,35
71194,1.62E+12,52,0,35
71195,1.62E+12,52,0,35
71196,1.62E+12,52,0,35
71197,1.62E+12,52,0,35
71198,1.62E+12,52,0,35
71199,1.62E+12,52,0,35
71200,1.62E+12,52,0,35
71201,1.62E+12,52,0,35
71202,1.62E+12,52,0,35
71203,1.62E+12,52,0,35
71204,1.62E+12,52,0,35
71205,1.62E+12,52,0,35
71206,1.62E+12,52,0,35
71207,1.62E+12,52,0,35
71208,1.62E+12,52,0,35
71209,1.62E+12,52,0,35
71210,1.62E+12,52,0,35
71211,1.62E+12,52,0,35
71212,1.62E+12,52,0,35
71213,1.62E+12,52,0,35
71214,1.62E+12,52,0,35
71215,1.62E+12,52,0,35
71216,1.62E+12,52,0,35
71217,1.62E+12,52,0,35
71218,1.62E+12,52,0,35
71219,1.62E+12,52,0,35
71220,1.62E+12,52,0,35
71221,1.62E+12,52,0,35
71222,1.62E+12,52,0,35
71223,1.62E+12,52,0,35
71224,1.62E+12,52,0,35
71225,1.62E+12,52,0,35
71226,1.62E+12,52,0,35
71227,1.62E+12,52,0,35
71228,1.62E+12,52,0,35
71229,1.62E+12,52,0,35
71230,1.62E+12,52,0,35
71231,1.62E+12,52,0,35
71232,1.62E+12,52,0,35
71233,1.62E+12,52,0,35
71234,1.62E+12,52,0,35
71235,1.62E+12,52,0,35
71236,1.62E+12,52,0,35
71237,1.62E+12,52,0,35
71238,1.62E+12,52,0,35
71239,1.62E+12,52,0,35
71240,1.62E+12,52,0,35
71241,1.62E+12,52,0,35
71242,1.62E+12,52,0,35
71243,1.62E+12,52,0,35
71244,1.62E+12,52,0,35
71245,1.62E+12,52,0,35
71246,1.62E+12,52,0,35
71247,1.62E+12,52,0,35
71248,1.62E+12,52,0,35
71249,1.62E+12,52,0,35
71250,1.62E+12,52,0,35
71251,1.62E+12,52,0,35
71252,1.62E+12,52,0,35
71253,1.62E+12,52,0,35
71254,1.62E+12,52,0,35
71255,1.62E+12,52,0,35
71256,1.62E+12,52,0,35
71257,1.62E+12,52,0,35
71258,1.62E+12,52,0,35
71259,1.62E+12,52,0,35
71260,1.62E+12,52,0,35
71261,1.62E+12,52,0,35
71262,1.62E+12,52,0,35
71263,1.62E+12,52,0,35
71264,1.62E+12,52,0,35
71265,1.62E+12,52,0,35
71266,1.62E+12,52,0,35
71267,1.62E+12,52,0,35
71268,1.62E+12,52,0,35
71269,1.62E+12,52,0,35
71270,1.62E+12,52,0,35
71271,1.62E+12,52,0,35
71272,1.62E+12,52,0,35
71273,1.62E+12,52,0,35
71274,1.62E+12,52,0,35
71275,1.62E+12,52,0,35
71276,1.62E+12,52,0,35
71277,1.62E+12,52,0,35
71278,1.62E+12,52,0,35
71279,1.62E+12,52,0,35
71280,1.62E+12,52,0,35
71281,1.62E+12,52,0,35
71282,1.62E+12,52,0,35
71283,1.62E+12,52,0,35
71284,1.62E+12,52,0,35
71285,1.62E+12,52,0,35
71286,1.62E+12,52,0,35
71287,1.62E+12,52,0,35
71288,1.62E+12,52,0,35
71289,1.62E+12,52,0,35
71290,1.62E+12,52,0,35
71291,1.62E+12,52,0,35
71292,1.62E+12,52,0,35
71293,1.62E+12,52,0,35
71294,1.62E+12,52,0,35
71295,1.62E+12,52,0,35
71296,1.62E+12,52,0,35
71297,1.62E+12,52,0,35
71298,1.62E+12,52,0,35
71299,1.62E+12,52,0,35
71300,1.62E+12,52,0,35
71301,1.62E+12,52,0,35
71302,1.62E+12,52,0,35
71303,1.62E+12,52,0,35
71304,1.62E+12,52,0,35
71305,1.62E+12,52,0,35
71306,1.62E+12,52,0,35
71307,1.62E+12,52,0,35
71308,1.62E+12,52,0,35
71309,1.62E+12,52,0,35
71310,1.62E+12,52,0,35
71311,1.62E+12,52,0,35
71312,1.62E+12,52,0,35
71313,1.62E+12,52,0,35
71314,1.62E+12,52,0,35
71315,1.62E+12,52,0,35
71316,1.62E+12,52,0,35
71317,1.62E+12,52,0,35
71318,1.62E+12,52,0,35
71319,1.62E+12,52,0,35
71320,1.62E+12,52,0,35
71321,1.62E+12,52,0,35
71322,1.62E+12,52,0,35
71323,1.62E+12,52,0,35
71324,1.62E+12,52,0,35
71325,1.62E+12,52,0,35
71326,1.62E+12,52,0,35
71327,1.62E+12,52,0,35
71328,1.62E+12,52,0,35
71329,1.62E+12,52,0,35
71330,1.62E+12,52,0,35
71331,1.62E+12,52,0,35
71332,1.62E+12,52,0,35
71333,1.62E+12,52,0,35
71334,1.62E+12,52,0,35
71335,1.62E+12,52,0,35
71336,1.62E+12,52,0,35
71337,1.62E+12,52,0,35
71338,1.62E+12,52,0,35
71339,1.62E+12,52,0,35
71340,1.62E+12,52,0,35
71341,1.62E+12,52,0,35
71342,1.62E+12,52,0,35
71343,1.62E+12,52,0,35
71344,1.62E+12,52,0,35
71345,1.62E+12,52,0,35
71346,1.62E+12,52,0,35
71347,1.62E+12,52,0,35
71348,1.62E+12,52,0,35
71349,1.62E+12,52,0,35
71350,1.62E+12,52,0,35
71351,1.62E+12,52,0,35
71352,1.62E+12,52,0,35
71353,1.62E+12,52,0,35
71354,1.62E+12,52,0,35
71355,1.62E+12,52,0,35
71356,1.62E+12,52,0,35
71357,1.62E+12,52,0,35
71358,1.62E+12,52,0,35
71359,1.62E+12,52,0,35
71360,1.62E+12,52,0,35
71361,1.62E+12,52,0,35
71362,1.62E+12,52,0,35
71363,1.62E+12,52,0,35
71364,1.62E+12,52,0,35
71365,1.62E+12,52,0,35
71366,1.62E+12,52,0,35
71367,1.62E+12,52,0,35
71368,1.62E+12,52,0,35
71369,1.62E+12,52,0,35
71370,1.62E+12,52,0,35
71371,1.62E+12,52,0,35
71372,1.62E+12,52,0,35
71373,1.62E+12,52,0,35
71374,1.62E+12,52,0,35
71375,1.62E+12,52,0,35
71376,1.62E+12,52,0,35
71377,1.62E+12,52,0,35
71378,1.62E+12,52,0,35
71379,1.62E+12,52,0,35
71380,1.62E+12,52,0,35
71381,1.62E+12,52,0,35
71382,1.62E+12,52,0,35
71383,1.62E+12,52,0,35
71384,1.62E+12,69,99,35
71385,1.62E+12,69,99,35
71386,1.62E+12,69,99,35
71387,1.62E+12,69,99,35
71388,1.62E+12,69,99,35
71389,1.62E+12,69,99,35
71390,1.62E+12,69,99,35
71391,1.62E+12,69,99,35
71392,1.62E+12,69,99,35
71393,1.62E+12,69,99,35
71394,1.62E+12,69,99,35
71395,1.62E+12,69,99,35
71396,1.62E+12,69,99,35
71397,1.62E+12,69,99,35
71398,1.62E+12,69,99,35
71399,1.62E+12,69,99,35
71400,1.62E+12,69,99,35
71401,1.62E+12,69,99,35
71402,1.62E+12,69,99,35
71403,1.62E+12,69,99,35
71404,1.62E+12,69,99,35
71405,1.62E+12,69,99,35
71406,1.62E+12,69,99,35
71407,1.62E+12,69,99,35
71408,1.62E+12,69,99,35
71409,1.62E+12,69,99,35
71410,1.62E+12,69,99,35
71411,1.62E+12,69,99,35
71412,1.62E+12,69,99,35
71413,1.62E+12,69,99,35
71414,1.62E+12,69,99,35
71415,1.62E+12,69,99,35
71416,1.62E+12,69,99,35
71417,1.62E+12,69,99,35
71418,1.62E+12,69,99,35
71419,1.62E+12,69,99,35
71420,1.62E+12,69,99,35
71421,1.62E+12,69,99,35
71422,1.62E+12,69,99,35
71423,1.62E+12,69,99,35
71424,1.62E+12,69,99,35
71425,1.62E+12,69,99,35
71426,1.62E+12,69,99,35
71427,1.62E+12,69,99,35
71428,1.62E+12,69,99,35
71429,1.62E+12,69,99,35
71430,1.62E+12,69,99,35
71431,1.62E+12,69,99,35
71432,1.62E+12,69,99,35
71433,1.62E+12,69,99,35
71434,1.62E+12,69,99,35
71435,1.62E+12,69,99,35
71436,1.62E+12,69,99,35
71437,1.62E+12,69,99,35
71438,1.62E+12,69,99,35
71439,1.62E+12,69,99,35
71440,1.62E+12,69,99,35
71441,1.62E+12,69,99,35
71442,1.62E+12,69,99,35
71443,1.62E+12,69,99,35
71444,1.62E+12,69,99,35
71445,1.62E+12,69,99,35
71446,1.62E+12,69,99,35
71447,1.62E+12,69,99,35
71448,1.62E+12,69,99,35
71449,1.62E+12,69,99,35
71450,1.62E+12,69,99,35
71451,1.62E+12,69,99,35
71452,1.62E+12,69,99,35
71453,1.62E+12,69,99,35
71454,1.62E+12,69,99,35
71455,1.62E+12,69,99,35
71456,1.62E+12,69,99,35
71457,1.62E+12,66,99,35
71458,1.62E+12,66,99,35
71459,1.62E+12,66,99,35
71460,1.62E+12,66,99,35
71461,1.62E+12,66,99,35
71462,1.62E+12,66,99,35
71463,1.62E+12,66,99,35
71464,1.62E+12,66,99,35
71465,1.62E+12,66,99,35
71466,1.62E+12,66,99,35
71467,1.62E+12,66,99,35
71468,1.62E+12,66,99,35
71469,1.62E+12,66,99,35
71470,1.62E+12,66,99,35
71471,1.62E+12,66,99,35
71472,1.62E+12,66,99,35
71473,1.62E+12,66,99,35
71474,1.62E+12,66,99,35
71475,1.62E+12,66,99,35
71476,1.62E+12,66,99,35
71477,1.62E+12,66,99,35
71478,1.62E+12,66,99,35
71479,1.62E+12,66,99,35
71480,1.62E+12,66,99,35
71481,1.62E+12,66,99,35
71482,1.62E+12,66,99,35
71483,1.62E+12,66,99,35
71484,1.62E+12,66,99,35
71485,1.62E+12,66,99,35
71486,1.62E+12,66,99,35
71487,1.62E+12,66,99,35
71488,1.62E+12,66,99,35
71489,1.62E+12,66,99,35
71490,1.62E+12,66,99,35
71491,1.62E+12,66,99,35
71492,1.62E+12,66,99,35
71493,1.62E+12,66,99,35
71494,1.62E+12,66,99,35
71495,1.62E+12,66,99,35
71496,1.62E+12,66,99,35
71497,1.62E+12,66,99,35
71498,1.62E+12,66,99,35
71499,1.62E+12,66,99,35
71500,1.62E+12,66,99,35
71501,1.62E+12,66,99,35
71502,1.62E+12,66,99,35
71503,1.62E+12,66,99,35
71504,1.62E+12,66,99,35
71505,1.62E+12,66,99,35
71506,1.62E+12,66,99,35
71507,1.62E+12,66,99,35
71508,1.62E+12,66,99,35
71509,1.62E+12,66,99,35
71510,1.62E+12,66,99,35
71511,1.62E+12,66,99,35
71512,1.62E+12,66,99,35
71513,1.62E+12,66,99,35
71514,1.62E+12,66,99,35
71515,1.62E+12,66,99,35
71516,1.62E+12,66,99,35
71517,1.62E+12,66,99,35
71518,1.62E+12,66,99,35
71519,1.62E+12,66,99,35
71520,1.62E+12,66,99,35
71521,1.62E+12,66,99,35
71522,1.62E+12,66,99,35
71523,1.62E+12,66,99,35
71524,1.62E+12,66,99,35
71525,1.62E+12,66,99,35
71526,1.62E+12,66,99,35
71527,1.62E+12,66,99,35
71528,1.62E+12,66,99,35
71529,1.62E+12,66,99,35
71530,1.62E+12,66,99,35
71531,1.62E+12,66,99,35
71532,1.62E+12,66,99,35
71533,1.62E+12,66,99,35
71534,1.62E+12,66,99,35
71535,1.62E+12,66,99,35
71536,1.62E+12,66,99,35
71537,1.62E+12,66,99,35
71538,1.62E+12,66,99,35
71539,1.62E+12,66,99,35
71540,1.62E+12,66,99,35
71541,1.62E+12,66,99,35
71542,1.62E+12,66,99,35
71543,1.62E+12,66,99,35
71544,1.62E+12,66,99,35
71545,1.62E+12,66,99,35
71546,1.62E+12,66,99,35
71547,1.62E+12,66,99,35
71548,1.62E+12,66,99,35
71549,1.62E+12,66,99,35
71550,1.62E+12,66,99,35
71551,1.62E+12,66,99,35
71552,1.62E+12,66,99,35
71553,1.62E+12,66,99,35
71554,1.62E+12,66,99,35
71555,1.62E+12,66,99,35
71556,1.62E+12,66,99,35
71557,1.62E+12,66,99,35
71558,1.62E+12,66,99,35
71559,1.62E+12,66,99,35
71560,1.62E+12,66,99,35
71561,1.62E+12,66,99,35
71562,1.62E+12,66,99,35
71563,1.62E+12,66,99,35
71564,1.62E+12,66,99,35
71565,1.62E+12,66,99,35
71566,1.62E+12,66,99,35
71567,1.62E+12,66,99,35
71568,1.62E+12,66,99,35
71569,1.62E+12,66,99,35
71570,1.62E+12,66,99,35
71571,1.62E+12,66,99,35
71572,1.62E+12,66,99,35
71573,1.62E+12,66,99,35
71574,1.62E+12,66,99,35
71575,1.62E+12,66,99,35
71576,1.62E+12,66,99,35
71577,1.62E+12,66,99,35
71578,1.62E+12,66,99,35
71579,1.62E+12,66,99,35
71580,1.62E+12,66,99,35
71581,1.62E+12,66,99,35
71582,1.62E+12,66,99,35
71583,1.62E+12,66,99,35
71584,1.62E+12,66,99,35
71585,1.62E+12,66,99,35
71586,1.62E+12,66,99,35
71587,1.62E+12,66,99,35
71588,1.62E+12,66,99,35
71589,1.62E+12,66,99,35
71590,1.62E+12,66,99,35
71591,1.62E+12,66,99,35
71592,1.62E+12,66,99,35
71593,1.62E+12,66,99,35
71594,1.62E+12,66,99,35
71595,1.62E+12,66,99,35
71596,1.62E+12,66,99,35
71597,1.62E+12,66,99,35
71598,1.62E+12,66,99,35
71599,1.62E+12,66,99,35
71600,1.62E+12,66,99,35
71601,1.62E+12,66,99,35
71602,1.62E+12,66,99,35
71603,1.62E+12,66,99,35
71604,1.62E+12,66,99,35
71605,1.62E+12,66,99,35
71606,1.62E+12,66,99,35
71607,1.62E+12,66,99,35
71608,1.62E+12,66,99,35
71609,1.62E+12,66,99,35
71610,1.62E+12,66,99,35
71611,1.62E+12,66,99,35
71612,1.62E+12,66,99,35
71613,1.62E+12,66,99,35
71614,1.62E+12,66,99,35
71615,1.62E+12,66,99,35
71616,1.62E+12,66,99,35
71617,1.62E+12,66,99,35
71618,1.62E+12,66,99,35
71619,1.62E+12,66,99,35
71620,1.62E+12,66,99,35
71621,1.62E+12,66,99,35
71622,1.62E+12,66,99,35
71623,1.62E+12,66,99,35
71624,1.62E+12,66,99,35
71625,1.62E+12,66,99,35
71626,1.62E+12,66,99,35
71627,1.62E+12,66,99,35
71628,1.62E+12,66,99,35
71629,1.62E+12,66,99,35
71630,1.62E+12,66,99,35
71631,1.62E+12,66,99,35
71632,1.62E+12,66,99,35
71633,1.62E+12,66,99,35
71634,1.62E+12,66,99,35
71635,1.62E+12,66,99,35
71636,1.62E+12,66,99,35
71637,1.62E+12,66,99,35
71638,1.62E+12,66,99,35
71639,1.62E+12,66,99,35
71640,1.62E+12,66,99,35
71641,1.62E+12,66,99,35
71642,1.62E+12,66,99,35
71643,1.62E+12,66,99,35
71644,1.62E+12,66,99,35
71645,1.62E+12,66,99,35
71646,1.62E+12,66,99,35
71647,1.62E+12,66,99,35
71648,1.62E+12,66,99,35
71649,1.62E+12,66,99,35
71650,1.62E+12,66,99,35
71651,1.62E+12,66,99,35
71652,1.62E+12,66,99,35
71653,1.62E+12,66,99,35
71654,1.62E+12,66,99,35
71655,1.62E+12,66,99,35
71656,1.62E+12,66,99,35
71657,1.62E+12,66,99,35
71658,1.62E+12,66,99,35
71659,1.62E+12,66,99,35
71660,1.62E+12,66,99,35
71661,1.62E+12,66,99,35
71662,1.62E+12,66,99,35
71663,1.62E+12,66,99,35
71664,1.62E+12,66,99,35
71665,1.62E+12,66,99,35
71666,1.62E+12,66,99,35
71667,1.62E+12,66,99,35
71668,1.62E+12,66,99,35
71669,1.62E+12,66,99,35
71670,1.62E+12,66,99,35
71671,1.62E+12,66,99,35
71672,1.62E+12,66,99,35
71673,1.62E+12,66,99,35
71674,1.62E+12,66,99,35
71675,1.62E+12,66,99,35
71676,1.62E+12,66,99,35
71677,1.62E+12,66,99,35
71678,1.62E+12,66,99,35
71679,1.62E+12,66,99,35
71680,1.62E+12,66,99,35
71681,1.62E+12,66,99,35
71682,1.62E+12,66,99,35
71683,1.62E+12,66,99,35
71684,1.62E+12,66,99,35
71685,1.62E+12,66,99,35
71686,1.62E+12,66,99,35
71687,1.62E+12,66,99,35
71688,1.62E+12,66,99,35
71689,1.62E+12,66,99,35
71690,1.62E+12,66,99,35
71691,1.62E+12,66,99,35
71692,1.62E+12,66,99,35
71693,1.62E+12,66,99,35
71694,1.62E+12,66,99,35
71695,1.62E+12,66,99,35
71696,1.62E+12,66,99,35
71697,1.62E+12,66,99,35
71698,1.62E+12,66,99,35
71699,1.62E+12,66,99,35
71700,1.62E+12,66,99,35
71701,1.62E+12,66,99,35
71702,1.62E+12,66,99,35
71703,1.62E+12,66,99,35
71704,1.62E+12,66,99,35
71705,1.62E+12,66,99,35
71706,1.62E+12,66,99,35
71707,1.62E+12,66,99,35
71708,1.62E+12,66,99,35
71709,1.62E+12,66,99,35
71710,1.62E+12,66,99,35
71711,1.62E+12,66,99,35
71712,1.62E+12,66,99,35
71713,1.62E+12,66,99,35
71714,1.62E+12,66,99,35
71715,1.62E+12,66,99,35
71716,1.62E+12,66,99,35
71717,1.62E+12,66,99,35
71718,1.62E+12,66,99,35
71719,1.62E+12,66,99,35
71720,1.62E+12,66,99,35
71721,1.62E+12,66,99,35
71722,1.62E+12,66,99,35
71723,1.62E+12,66,99,35
71724,1.62E+12,66,99,35
71725,1.62E+12,66,99,35
71726,1.62E+12,66,99,35
71727,1.62E+12,66,99,35
71728,1.62E+12,66,99,35
71729,1.62E+12,66,99,35
71730,1.62E+12,66,99,35
71731,1.62E+12,66,99,35
71732,1.62E+12,66,99,35
71733,1.62E+12,66,99,35
71734,1.62E+12,66,99,35
71735,1.62E+12,66,99,35
71736,1.62E+12,66,99,35
71737,1.62E+12,66,99,35
71738,1.62E+12,66,99,35
71739,1.62E+12,66,99,35
71740,1.62E+12,66,99,35
71741,1.62E+12,66,99,35
71742,1.62E+12,66,99,35
71743,1.62E+12,66,99,35
71744,1.62E+12,66,99,35
71745,1.62E+12,66,99,35
71746,1.62E+12,66,99,35
71747,1.62E+12,66,99,35
71748,1.62E+12,66,99,35
71749,1.62E+12,66,99,35
71750,1.62E+12,66,99,35
71751,1.62E+12,66,99,35
71752,1.62E+12,66,99,35
71753,1.62E+12,66,99,35
71754,1.62E+12,66,99,35
71755,1.62E+12,66,99,35
71756,1.62E+12,66,99,35
71757,1.62E+12,66,99,35
71758,1.62E+12,66,99,35
71759,1.62E+12,66,99,35
71760,1.62E+12,66,99,35
71761,1.62E+12,66,99,35
71762,1.62E+12,66,99,35
71763,1.62E+12,66,99,35
71764,1.62E+12,66,99,35
71765,1.62E+12,66,99,35
71766,1.62E+12,66,99,35
71767,1.62E+12,66,99,35
71768,1.62E+12,66,99,35
71769,1.62E+12,66,99,35
71770,1.62E+12,66,99,35
71771,1.62E+12,66,99,35
71772,1.62E+12,66,99,35
71773,1.62E+12,66,99,35
71774,1.62E+12,66,99,35
71775,1.62E+12,66,99,35
71776,1.62E+12,66,99,35
71777,1.62E+12,66,99,35
71778,1.62E+12,66,99,35
71779,1.62E+12,66,99,35
71780,1.62E+12,66,99,35
71781,1.62E+12,66,99,35
71782,1.62E+12,66,99,35
71783,1.62E+12,66,99,35
71784,1.62E+12,66,99,35
71785,1.62E+12,66,99,35
71786,1.62E+12,66,99,35
71787,1.62E+12,66,99,35
71788,1.62E+12,66,99,35
71789,1.62E+12,66,99,35
71790,1.62E+12,66,99,35
71791,1.62E+12,66,99,35
71792,1.62E+12,66,99,35
71793,1.62E+12,66,99,35
71794,1.62E+12,66,99,35
71795,1.62E+12,66,99,35
71796,1.62E+12,66,99,35
71797,1.62E+12,66,99,35
71798,1.62E+12,66,99,35
71799,1.62E+12,66,99,35
71800,1.62E+12,66,99,35
71801,1.62E+12,66,99,35
71802,1.62E+12,66,99,35
71803,1.62E+12,66,99,35
71804,1.62E+12,66,99,35
71805,1.62E+12,66,99,35
71806,1.62E+12,66,99,35
71807,1.62E+12,66,99,35
71808,1.62E+12,66,99,35
71809,1.62E+12,66,99,35
71810,1.62E+12,66,99,35
71811,1.62E+12,66,99,35
71812,1.62E+12,66,99,35
71813,1.62E+12,66,99,35
71814,1.62E+12,66,99,35
71815,1.62E+12,66,99,35
71816,1.62E+12,66,99,35
71817,1.62E+12,66,99,35
71818,1.62E+12,66,99,35
71819,1.62E+12,66,99,35
71820,1.62E+12,66,99,35
71821,1.62E+12,66,99,35
71822,1.62E+12,66,99,35
71823,1.62E+12,66,99,35
71824,1.62E+12,66,99,35
71825,1.62E+12,66,99,35
71826,1.62E+12,66,99,35
71827,1.62E+12,66,99,35
71828,1.62E+12,66,99,35
71829,1.62E+12,66,99,35
71830,1.62E+12,66,99,35
71831,1.62E+12,66,99,35
71832,1.62E+12,66,99,35
